transcript_id,SRR1048058,SRR1048059,SRR1048060,SRR1048061,SRR1048062,SRR1048063
ENSDART00000152350,0,3,32,21,3,3
ENSDART00000152357,0,1,15,0,17,4
ENSDART00000158732,0,0,0,0,0,0
ENSDART00000158731,0,2,3,1,57,2
ENSDART00000158730,0,0,0,81,0,0
MSTRG.11476.1,10,94,89,173,107,200
MSTRG.3401.3,0,0,0,34,0,4
MSTRG.675.1,12,0,0,0,0,3
MSTRG.31929.1,0,0,0,0,9,0
MSTRG.621.1,0,0,13,0,0,0
MSTRG.32984.1,0,11,0,0,0,0
ENSDART00000120108,0,0,0,0,0,0
ENSDART00000120107,0,0,0,0,0,0
MSTRG.43345.1,0,14,2,0,0,6
ENSDART00000151613,0,0,14,0,1,7
ENSDART00000151612,15,260,574,374,413,551
ENSDART00000151611,0,0,0,0,0,0
ENSDART00000151610,0,0,0,0,2,8
ENSDART00000159468,0,0,0,0,0,0
ENSDART00000159469,0,0,0,0,0,15
ENSDART00000151615,0,0,6,14,31,11
ENSDART00000151614,3,13,0,29,21,15
ENSDART00000159464,31,231,297,360,230,380
ENSDART00000159465,0,16,4,10,14,3
ENSDART00000159466,0,9,19,6,10,36
ENSDART00000151618,3,3,33,0,9,6
ENSDART00000159460,0,0,0,0,0,0
ENSDART00000159461,0,0,0,0,7,0
ENSDART00000159462,0,39,60,100,32,75
ENSDART00000159463,0,0,0,0,0,0
MSTRG.42864.1,0,86,100,99,88,119
MSTRG.24187.1,13,2,8,11,3,4
ENSDART00000118962,0,2,0,3,0,1
MSTRG.17587.3,0,0,0,0,53,7
ENSDART00000118961,0,0,0,0,0,0
ENSDART00000118968,0,0,0,0,0,0
ENSDART00000118969,1,2,1,2,1,2
ENSDART00000136943,0,18,9,70,0,49
MSTRG.19987.1,0,0,0,26,0,0
MSTRG.6219.1,0,0,20,4,0,7
ENSDART00000017467,0,0,0,0,0,0
ENSDART00000013264,65,682,806,1054,772,1237
MSTRG.20432.1,0,8,0,0,0,3
ENSDART00000162499,3,7,7,6,12,8
ENSDART00000162498,1,3,4,14,2,2
ENSDART00000162497,0,134,399,298,84,290
ENSDART00000162496,84,376,0,563,465,0
ENSDART00000162495,0,0,0,0,0,0
ENSDART00000162494,0,0,0,0,0,0
ENSDART00000162493,0,78,288,74,48,84
ENSDART00000162492,119,967,1378,1433,1271,1874
ENSDART00000162491,13,76,207,334,273,246
ENSDART00000162490,0,61,215,0,124,101
ENSDART00000053414,11,102,137,131,96,209
ENSDART00000064439,22,81,147,154,99,173
ENSDART00000053416,3,1,96,21,4,0
MSTRG.17473.1,0,0,0,22,0,0
ENSDART00000053418,0,42,66,86,60,115
ENSDART00000064436,0,0,0,0,0,0
MSTRG.28167.1,5,52,84,100,102,138
MSTRG.17565.1,0,3,0,0,2,8
MSTRG.7564.1,0,14,0,19,4,4
MSTRG.39058.1,0,0,14,0,2,4
ENSDART00000020311,269,3058,3811,4355,4062,5838
MSTRG.13971.1,0,12,53,40,57,61
MSTRG.13917.1,0,0,14,11,8,0
MSTRG.11821.1,0,0,3,19,0,0
MSTRG.7425.1,3,24,80,46,38,26
ENSDART00000127458,3,0,0,8,3,8
MSTRG.23105.1,0,0,0,30,0,3
ENSDART00000015827,246,503,922,3497,788,670
ENSDART00000127455,0,0,0,0,0,0
ENSDART00000127457,0,0,0,0,0,0
MSTRG.41165.1,0,9,0,0,0,0
MSTRG.23018.1,49,370,384,488,398,436
ENSDART00000015820,0,3,2416,2833,2104,1458
ENSDART00000064294,0,0,0,0,0,0
ENSDART00000090010,0,0,0,0,0,0
ENSDART00000056540,0,0,0,0,0,0
ENSDART00000064292,0,0,0,0,0,0
ENSDART00000090016,0,109,300,161,154,158
ENSDART00000090019,0,58,52,0,45,662
ENSDART00000154599,0,10,17,4,6,9
MSTRG.43278.1,2,60,15,37,45,38
MSTRG.43867.1,0,3,16,40,6,8
MSTRG.21101.1,0,0,0,29,0,7
MSTRG.19039.1,12,184,184,206,135,320
MSTRG.10150.1,0,0,0,0,10,3
MSTRG.30729.19,0,7,81,13,0,1
MSTRG.30729.18,0,30,18,38,19,86
MSTRG.30729.13,5,46,100,74,51,75
MSTRG.30729.12,6,3,20,16,9,12
ENSDART00000168420,0,0,0,0,0,0
MSTRG.32269.1,0,0,18,0,2,0
ENSDART00000168422,0,0,0,0,0,0
ENSDART00000168424,0,0,0,10,0,0
ENSDART00000160238,0,0,0,0,0,0
ENSDART00000168426,0,0,0,0,0,0
ENSDART00000168427,0,6,2,0,3,3
ENSDART00000168428,0,12,6,117,36,30
ENSDART00000160234,0,0,0,0,0,7197
ENSDART00000160237,0,205,555,339,137,510
ENSDART00000160236,21,648,1167,1258,1428,1667
ENSDART00000160231,0,262,234,540,431,565
ENSDART00000160230,0,0,0,0,0,0
ENSDART00000160233,0,0,0,0,0,0
ENSDART00000160232,0,3,0,0,0,0
MSTRG.31564.1,42,409,464,465,315,598
ENSDART00000152473,0,0,0,0,0,0
MSTRG.30304.1,5,9,38,0,0,16
ENSDART00000137012,0,6,38,7,16,10
ENSDART00000152476,0,0,0,0,0,0
ENSDART00000144784,0,1,2,1,2,3
MSTRG.34969.1,0,4,11,0,0,0
ENSDART00000061914,0,0,18,4,0,0
MSTRG.8394.2,19,192,457,19,191,360
ENSDART00000093596,2120,17609,22705,28348,24578,37691
MSTRG.23558.1,0,0,10,0,0,0
MSTRG.44810.1,27,4,23,15,38,46
MSTRG.42176.1,0,124,67,92,72,21
MSTRG.42176.3,0,0,0,7,13,6
MSTRG.42176.4,0,0,89,0,0,29
MSTRG.32673.1,0,0,14,0,0,0
MSTRG.43596.1,0,0,19,0,0,0
ENSDART00000082044,0,0,6,0,2,0
ENSDART00000088023,6,359,714,215,724,407
ENSDART00000082046,0,13,60,67,94,83
MSTRG.30682.1,1,3,17,11,0,3
ENSDART00000154268,0,0,0,0,0,0
MSTRG.16321.1,0,8,5,0,2,3
ENSDART00000082049,0,14,0,0,0,0
ENSDART00000082048,0,0,0,0,0,0
MSTRG.32328.1,0,0,0,27,5,3
ENSDART00000112318,0,0,0,0,45,61
ENSDART00000165779,15,15,20,142,7,88
ENSDART00000165778,0,0,0,0,0,318
ENSDART00000165777,0,0,1,0,0,1
ENSDART00000112312,0,25,82,58,46,61
ENSDART00000165775,0,0,0,0,0,0
ENSDART00000165774,0,63,2,116,3,12
ENSDART00000112317,69,170,179,426,330,485
ENSDART00000165772,0,0,0,2,0,4
ENSDART00000165771,0,3,0,7,0,0
ENSDART00000165770,0,0,0,0,0,0
ENSDART00000154593,0,0,0,8,0,11
MSTRG.28135.1,0,4,0,0,0,10
ENSDART00000135625,0,0,0,0,0,0
ENSDART00000135626,0,0,0,0,0,0
ENSDART00000083314,61,66,55,1422,0,426
ENSDART00000154262,0,0,0,13,22,0
ENSDART00000060361,0,0,0,0,0,0
ENSDART00000154265,0,0,0,0,0,0
MSTRG.9891.1,0,18,0,0,0,7
ENSDART00000154264,0,0,0,0,0,0
ENSDART00000167951,0,2,2,0,47,38
ENSDART00000167950,0,0,0,0,0,0
ENSDART00000167953,0,0,0,0,0,4
ENSDART00000167952,0,13,6,19,35,56
ENSDART00000167955,0,0,0,0,0,0
ENSDART00000167954,0,0,0,0,1,0
ENSDART00000167957,0,0,0,0,0,0
ENSDART00000167956,35,205,217,72,350,563
ENSDART00000167959,0,0,0,0,0,0
ENSDART00000167958,0,0,0,0,0,0
ENSDART00000041685,0,0,0,0,0,0
MSTRG.15841.1,122,632,1138,1298,930,1076
MSTRG.37105.1,0,0,8,2,0,4
MSTRG.44616.2,0,0,0,0,41,29
MSTRG.44616.1,0,31,26,45,29,37
MSTRG.41238.1,2,12,31,24,21,18
MSTRG.44775.1,18,53,71,71,172,165
ENSDART00000061098,0,6,0,0,0,4
ENSDART00000164428,30,1,1,1,189,7
ENSDART00000164429,0,2,8,0,3,7
ENSDART00000164424,0,4,10,43,3,44
ENSDART00000164425,0,0,0,0,0,0
ENSDART00000164426,0,2,102,0,0,62
ENSDART00000164427,0,0,33,16,24,10
MSTRG.28942.1,0,19,0,0,0,5
ENSDART00000164421,0,0,0,0,0,0
MSTRG.41199.2,510,1943,2789,3531,7361,9848
ENSDART00000164423,18,0,491,384,0,0
MSTRG.20903.1,0,0,11,3,0,1
ENSDART00000162866,0,0,0,0,0,0
ENSDART00000162867,0,0,0,0,0,23
ENSDART00000162864,0,0,0,0,0,0
ENSDART00000162865,28,168,339,220,84,439
ENSDART00000162862,3,2,3,1,13,5
ENSDART00000162863,0,0,0,0,0,0
ENSDART00000162860,0,0,0,0,4,4
ENSDART00000162861,2,1,2,1,2,1
MSTRG.32464.4,0,0,64,0,26,39
MSTRG.32464.2,0,19,0,26,0,0
ENSDART00000162868,0,113,102,61,302,423
ENSDART00000162869,0,20,55,28,47,34
ENSDART00000131009,0,39,240,132,0,3
MSTRG.36248.1,0,22,76,2,8,36
ENSDART00000131003,0,4,6,149,10,10
ENSDART00000156856,0,0,0,0,0,0
MSTRG.2926.1,0,31,68,0,13,9
ENSDART00000173534,0,0,0,0,0,1
ENSDART00000173535,0,0,0,0,0,0
ENSDART00000173532,0,86,0,8,74,5
ENSDART00000173533,0,0,0,0,0,0
ENSDART00000173530,23,343,227,773,267,483
ENSDART00000173531,0,32,24,30,58,69
ENSDART00000173538,0,12,0,0,0,0
ENSDART00000173539,0,0,8,0,0,15
ENSDART00000048532,28,421,730,723,597,691
MSTRG.27269.1,0,7,24,46,25,7
ENSDART00000048537,21,11,28,72,39,32
ENSDART00000084839,0,3,0,0,0,0
MSTRG.17662.2,0,10,1130,0,0,0
ENSDART00000084834,7,0,0,294,224,202
MSTRG.20698.1,0,38,49,43,41,53
MSTRG.9440.1,0,0,16,0,0,2
ENSDART00000124167,0,6,0,23,0,6
ENSDART00000124166,0,0,0,1,0,1
ENSDART00000124161,0,3,11,0,0,0
ENSDART00000124160,0,6,10,14,13,4
MSTRG.35172.1,0,0,0,29,2,1
ENSDART00000124168,17,0,38,0,0,55
MSTRG.21682.1,0,1,10,1,0,7
ENSDART00000117445,0,0,0,0,0,0
ENSDART00000117447,0,1,0,0,1,1
ENSDART00000117440,0,0,0,0,0,0
ENSDART00000117441,0,11,6,10,4,11
MSTRG.21105.1,10,6,6,6,3,2
MSTRG.39085.1,0,18,45,28,6,7
MSTRG.24798.1,0,0,17,0,0,0
MSTRG.2366.1,0,1,0,54,20,12
ENSDART00000087565,6,14,20,0,32,28
ENSDART00000087566,0,5,0,1,0,0
MSTRG.16536.1,0,25,0,4,0,0
MSTRG.23496.4,0,24,28,13,0,12
MSTRG.42235.3,0,2,0,0,25,0
ENSDART00000087568,0,157,203,0,299,362
MSTRG.23496.1,0,83,180,337,375,334
ENSDART00000081926,56,612,1500,1320,739,1266
MSTRG.33441.1,8,0,3,33,0,4
ENSDART00000081922,16,168,487,456,275,453
ENSDART00000149568,0,0,4,5,0,0
ENSDART00000149569,41,375,488,438,361,695
ENSDART00000008409,0,0,0,4,0,3
MSTRG.42910.1,0,6,30,377,621,138
MSTRG.24070.1,0,0,0,16,0,0
ENSDART00000149563,0,0,0,0,0,0
ENSDART00000149564,0,0,0,0,0,0
ENSDART00000149565,3,1,15,1,1,32
ENSDART00000149566,0,0,0,0,0,3
ENSDART00000149567,0,17,21,38,14,28
ENSDART00000141272,0,0,0,0,0,0
MSTRG.28568.1,1,2,9,6,17,9
MSTRG.41821.1,0,8,0,7,0,14
ENSDART00000145843,0,0,0,0,0,0
ENSDART00000055834,0,6,16,0,15,19
ENSDART00000162841,0,0,0,0,0,0
MSTRG.14207.1,0,2,0,0,12,0
MSTRG.2590.1,0,30,21,8,9,11
ENSDART00000055833,3,4,8,0,27,7
ENSDART00000012318,6,50,96,40,76,98
ENSDART00000104347,0,0,0,0,0,0
ENSDART00000080039,0,3,10,116,107,20
ENSDART00000104346,10,0,26,0,0,0
MSTRG.24593.3,0,37,27,11,0,85
ENSDART00000080033,0,16,0,0,0,13
ENSDART00000138856,0,0,0,0,0,0
MSTRG.36945.1,11,14,55,37,109,89
MSTRG.29120.1,0,2,0,2,15,1
MSTRG.22629.1,0,6,4,14,2,8
MSTRG.33742.1,0,2,0,13,0,0
MSTRG.6730.2,4,0,179,234,1,108
MSTRG.6730.1,36,235,4,85,369,385
MSTRG.34070.1,0,0,0,0,13,11
ENSDART00000148219,0,24,13,14,6,33
ENSDART00000148218,0,0,3,0,1,4
ENSDART00000146783,0,0,0,0,0,0
ENSDART00000148211,0,0,0,0,0,0
ENSDART00000148210,23,131,177,175,160,190
ENSDART00000148213,0,298,312,524,549,701
ENSDART00000104340,0,14,26,0,0,6
ENSDART00000148217,0,52,31,16,55,41
ENSDART00000148216,0,10,1,1,7,7
MSTRG.36246.1,0,6,12,0,10,3
MSTRG.30262.1,0,5,14,4,0,7
MSTRG.36549.1,29,344,302,0,0,451
MSTRG.17884.1,0,0,12,20,5,0
MSTRG.11642.1,0,3,0,0,14,5
ENSDART00000173379,0,196,205,302,295,451
ENSDART00000138858,0,0,0,0,0,0
ENSDART00000138859,0,0,0,4,0,0
ENSDART00000006724,0,0,4,3,0,0
MSTRG.7511.1,0,0,0,0,1,15
ENSDART00000176224,0,0,0,0,1,2
ENSDART00000011663,122,502,965,1228,956,1263
ENSDART00000011662,279,1377,2097,2282,1750,2368
MSTRG.42885.3,0,0,0,0,0,6
MSTRG.10954.1,0,3,4,8,12,12
MSTRG.42885.4,0,0,52,242,0,136
MSTRG.23965.1,0,0,16,0,0,2
ENSDART00000075897,0,0,0,0,0,0
ENSDART00000019098,0,2,0,0,0,0
ENSDART00000030976,18,0,96,0,36,145
MSTRG.23824.1,6,11,36,35,30,31
MSTRG.16685.1,0,29,7,16,37,19
MSTRG.25179.1,357,4128,4650,4596,3251,5725
ENSDART00000045842,0,51,63,0,3,291
ENSDART00000136648,0,7,0,0,0,24
MSTRG.35023.1,0,0,19,0,0,3
MSTRG.28022.1,0,3,11,14,4,5
MSTRG.21650.1,0,17,45,33,19,16
MSTRG.34435.1,1,15,7,2,0,0
MSTRG.30056.1,61,179,361,253,206,290
MSTRG.20263.8,5,31,97,63,134,62
MSTRG.20263.7,0,34,99,319,274,290
MSTRG.20263.3,2,49,299,25,105,82
ENSDART00000061547,3,225,0,166,0,129
MSTRG.41583.1,7,16,18,77,22,49
MSTRG.23082.1,0,0,0,20,0,3
MSTRG.41492.2,0,0,640,44,330,260
MSTRG.14945.1,0,0,0,25,48,0
ENSDART00000126541,0,0,0,0,0,0
MSTRG.3042.1,0,0,11,0,0,4
ENSDART00000126543,0,0,0,0,0,0
ENSDART00000126542,8,23,201,211,39,205
ENSDART00000061540,0,110,169,291,72,309
ENSDART00000033404,0,0,0,0,0,3
MSTRG.25593.5,0,0,0,0,0,30
MSTRG.19241.1,0,16,58,45,14,16
ENSDART00000174269,0,0,0,0,0,0
ENSDART00000174268,0,0,0,0,0,0
ENSDART00000161635,0,0,0,0,0,0
ENSDART00000174263,0,0,0,0,5,1
ENSDART00000174262,0,809,356,507,1017,668
ENSDART00000174261,0,0,0,0,0,0
ENSDART00000174267,0,0,0,0,0,0
ENSDART00000174265,5,5,18,65,3,3
MSTRG.39251.1,10,59,60,64,87,40
MSTRG.3995.3,0,0,0,52,0,0
MSTRG.3995.2,0,0,0,77,166,376
MSTRG.29240.1,0,11,11,12,11,6
MSTRG.4976.2,0,3,3,22,4,0
MSTRG.37598.1,14,156,80,38,16,27
MSTRG.31747.2,0,13,0,0,0,0
MSTRG.7935.1,0,0,16,0,0,3
MSTRG.12725.1,0,9,9,6,30,17
ENSDART00000132528,0,0,0,0,0,0
ENSDART00000132526,6,65,94,34,4,1
ENSDART00000132527,0,0,0,0,0,0
ENSDART00000132524,0,5,15,3,1,1
MSTRG.33714.1,0,0,0,24,0,25
ENSDART00000132522,0,9,22,5,67,13
ENSDART00000132523,0,0,0,0,0,0
ENSDART00000132520,0,0,14,22,0,10
ENSDART00000132521,0,0,0,0,0,12
ENSDART00000125012,0,13,0,7,0,14
ENSDART00000125013,0,0,27,10,35,9
ENSDART00000125016,20,0,0,15,3,50
ENSDART00000125017,0,20,0,35,13,8
ENSDART00000125014,0,0,0,0,0,0
ENSDART00000125015,0,0,0,0,0,0
ENSDART00000125019,11,101,222,138,191,131
ENSDART00000104895,14,109,447,126,0,251
ENSDART00000104893,0,0,101,11,0,0
MSTRG.29746.1,0,14,0,53,10,31
MSTRG.29746.2,0,35,494,7,7,282
MSTRG.14498.1,0,0,23,0,2,5
ENSDART00000135066,62,16,3,13,0,0
ENSDART00000135067,0,335,362,0,438,549
ENSDART00000135065,202,1459,3377,3053,3419,4576
ENSDART00000135063,0,0,14,0,0,7
ENSDART00000135060,0,0,0,0,0,0
ENSDART00000135061,0,0,0,0,0,1
ENSDART00000019330,70,162,303,501,347,436
ENSDART00000135068,0,6,1,3,1,2
MSTRG.3444.1,26,283,288,597,505,701
MSTRG.45236.1,0,3,4,8,22,36
MSTRG.4815.1,93,262,421,598,381,349
MSTRG.33019.1,0,0,0,0,360,0
MSTRG.28702.1,0,7,27,16,37,10
ENSDART00000109719,0,16,15,6,83,43
MSTRG.45211.1,0,0,13,0,0,0
ENSDART00000109712,0,0,0,0,0,0
ENSDART00000109710,0,0,0,0,0,132
ENSDART00000167599,0,0,0,0,0,0
ENSDART00000109714,69,548,811,674,472,735
ENSDART00000147994,0,3,2,3,3,4
ENSDART00000129819,0,239,901,233,100,256
ENSDART00000025550,0,8,17,2,47,20
ENSDART00000026814,44,110,168,853,321,566
ENSDART00000129812,0,0,0,0,0,0
ENSDART00000129813,0,0,0,0,0,0
ENSDART00000129811,0,0,0,0,0,0
MSTRG.24947.3,0,2,30,0,14,6
MSTRG.31942.1,0,0,0,16,0,2
MSTRG.22069.2,0,0,0,0,0,5
MSTRG.6187.1,261,1300,3776,3757,2896,3475
MSTRG.36373.1,0,38,15,19,56,100
MSTRG.36373.2,81,653,524,652,798,1216
MSTRG.36373.3,0,67,230,26,21,15
MSTRG.36373.4,14,33,9,25,27,48
MSTRG.36373.5,0,0,0,43,39,111
MSTRG.32617.1,0,0,22,0,0,0
MSTRG.36373.7,0,0,0,133,0,0
MSTRG.40251.1,0,0,0,8,0,1
ENSDART00000042189,0,246,255,194,86,193
ENSDART00000008711,64,443,1249,2416,1502,1820
MSTRG.8846.1,0,0,0,22,0,0
ENSDART00000138577,0,0,0,0,0,0
ENSDART00000138576,0,0,0,0,0,0
ENSDART00000138575,0,0,0,0,0,0
ENSDART00000138574,0,66,27,60,25,51
ENSDART00000138572,0,2,8,3,32,14
ENSDART00000138571,0,0,0,0,0,0
MSTRG.8351.1,0,2,7,21,9,14
MSTRG.11501.2,0,0,23,0,0,7
ENSDART00000138579,0,0,0,0,0,0
ENSDART00000138578,204,1535,2685,2709,2316,3384
MSTRG.7521.1,0,0,0,13,0,0
ENSDART00000118418,0,0,0,0,0,0
MSTRG.20922.1,0,0,35,0,0,0
ENSDART00000118410,0,0,0,0,0,0
MSTRG.13349.1,0,0,0,0,11,0
MSTRG.1321.1,0,0,0,12,0,0
ENSDART00000118414,0,0,4,0,0,0
ENSDART00000139224,0,0,0,0,0,0
ENSDART00000139227,0,0,323,268,84,285
ENSDART00000139220,0,0,0,0,0,0
ENSDART00000139221,7,30,53,96,52,41
ENSDART00000139223,8,5,7,122,52,9
MSTRG.29375.1,0,0,0,11,0,0
MSTRG.26610.1,0,0,27,0,12,3
ENSDART00000139229,18,1,0,12,2,1
MSTRG.15223.1,0,0,0,0,14,0
MSTRG.13622.5,6,1,1019,0,0,2
MSTRG.13622.2,0,696,454,930,2635,1007
MSTRG.13622.3,14,696,347,1981,0,1637
MSTRG.32195.1,0,0,0,16,0,0
MSTRG.27046.1,0,8,0,0,0,0
ENSDART00000157923,0,0,0,0,0,0
ENSDART00000157922,11,33,48,62,28,67
ENSDART00000157921,0,1,0,0,0,0
ENSDART00000157920,6,44,49,99,49,77
ENSDART00000157927,0,0,0,28,5,0
ENSDART00000157926,0,0,0,0,0,0
ENSDART00000157925,0,0,0,12,0,5
ENSDART00000157924,0,3,2,5,11,1
ENSDART00000145366,0,0,13,0,0,0
ENSDART00000157929,6,3,5,6,5,5
MSTRG.22463.2,0,300,413,504,79,230
MSTRG.36755.1,0,5,1,15,12,6
ENSDART00000144400,0,0,0,0,0,0
ENSDART00000144401,0,0,0,0,0,0
ENSDART00000144402,3,4,28,0,3,0
ENSDART00000144403,0,0,73,29,10,75
ENSDART00000144406,2,136,189,177,202,250
ENSDART00000144408,0,1,2,1,2,1
ENSDART00000144409,0,0,0,0,0,1
ENSDART00000151722,0,0,0,0,0,0
ENSDART00000141308,0,0,0,0,1,0
MSTRG.32193.1,0,176,152,122,150,221
ENSDART00000137684,0,26,5,63,39,39
ENSDART00000137686,0,5,6,21,9,0
ENSDART00000137687,0,0,0,0,0,0
ENSDART00000137680,0,16,0,8,13,7
ENSDART00000030566,0,19,83,21,94,91
ENSDART00000030565,0,0,0,0,0,0
ENSDART00000137683,0,0,0,0,2,3
MSTRG.37205.1,0,8,14,33,0,5
MSTRG.42223.2,0,43,252,132,272,379
MSTRG.10578.1,3,24,14,11,6,17
ENSDART00000137689,119,5,1,3,3,18
ENSDART00000178984,0,0,0,0,0,0
MSTRG.11641.4,0,19,28,20,45,21
ENSDART00000098160,8,158,220,248,245,276
ENSDART00000098163,0,36,157,40,41,112
MSTRG.40713.1,0,3,0,24,0,3
MSTRG.11641.9,0,31,19,26,25,29
ENSDART00000015377,0,62,67,20,0,141
ENSDART00000015374,65,509,452,635,488,953
ENSDART00000015379,0,0,0,0,6,0
ENSDART00000106253,0,6,11,29,8,25
ENSDART00000106252,0,0,0,0,0,0
ENSDART00000106251,0,15,5,38,26,49
MSTRG.1443.1,0,0,26,0,0,0
MSTRG.42008.1,0,6,0,7,21,0
MSTRG.42310.1,4,42,152,102,89,95
MSTRG.45332.1,11,100,72,119,94,85
ENSDART00000177770,86,307,0,0,0,204
ENSDART00000143571,0,0,0,0,0,2
ENSDART00000177772,0,0,0,0,0,0
ENSDART00000177773,0,79,417,25,9,54
ENSDART00000177774,0,0,0,0,0,3
ENSDART00000177775,0,0,0,8,10,9
ENSDART00000177776,0,0,0,0,0,0
ENSDART00000177777,0,0,0,0,0,0
ENSDART00000177778,0,18,28,6,27,5
ENSDART00000177779,0,0,0,0,0,0
MSTRG.10111.4,0,0,701,0,0,0
MSTRG.10111.3,0,0,0,0,0,389
ENSDART00000147171,0,3,0,0,0,1
ENSDART00000147170,0,0,0,0,0,0
ENSDART00000147173,0,4,0,0,0,0
ENSDART00000147172,6,107,240,249,234,193
ENSDART00000147175,0,57,184,94,95,143
ENSDART00000147174,0,0,0,0,0,0
ENSDART00000147177,0,0,0,0,0,0
ENSDART00000147176,0,0,0,0,0,0
ENSDART00000147179,0,32,0,0,8,15
ENSDART00000147178,17,121,205,489,704,343
MSTRG.7488.1,10,19,163,139,136,76
ENSDART00000146808,0,0,0,0,0,0
MSTRG.20664.1,0,7,0,30,18,11
MSTRG.21224.1,0,0,19,0,0,0
ENSDART00000104042,0,48,327,90,94,74
ENSDART00000104043,120,1335,1304,525,3038,3341
ENSDART00000146803,0,5,1,0,4,18
ENSDART00000146800,0,0,0,0,6,0
ENSDART00000146801,0,1,0,1,0,1
ENSDART00000146806,0,0,2,0,0,0
ENSDART00000146807,0,0,0,0,0,5
ENSDART00000146804,0,0,0,0,0,0
ENSDART00000146805,0,23,80,97,0,23
ENSDART00000135857,0,0,0,1,0,2
ENSDART00000135855,16,17,151,107,73,35
ENSDART00000135854,0,0,0,0,0,2
ENSDART00000135853,0,0,0,0,0,0
ENSDART00000135852,0,0,0,0,0,10
ENSDART00000135851,0,0,0,0,0,0
ENSDART00000135850,0,0,0,0,0,0
MSTRG.8506.1,0,6,19,49,0,17
MSTRG.17653.1,0,0,0,2,11,2
ENSDART00000135859,0,0,0,0,1,4
ENSDART00000135858,6,2,2,1,1,1
ENSDART00000112019,4,0,0,55,0,49
ENSDART00000101709,0,240,83,45,49,243
ENSDART00000112010,0,21,20,55,51,65
MSTRG.8224.1,0,0,14,0,8,21
ENSDART00000101707,0,0,44,128,138,164
ENSDART00000101700,11,127,155,221,117,265
ENSDART00000101701,0,0,0,0,0,0
ENSDART00000112016,73,332,907,932,814,1188
ENSDART00000153138,1,31,36,97,72,73
ENSDART00000153139,0,5,15,1,5,3
ENSDART00000153130,6,1,1,4,1,1
ENSDART00000037401,42,261,523,652,391,534
ENSDART00000153132,0,0,0,0,0,0
ENSDART00000153133,0,6,0,11,0,4
ENSDART00000153134,0,5,6,0,11,13
ENSDART00000153135,0,14,0,33,12,72
ENSDART00000153136,91,863,139,1330,42,123
ENSDART00000153137,0,0,0,0,0,6
ENSDART00000170201,0,1,0,7,13,12
ENSDART00000170200,0,23,0,32,12,10
MSTRG.19702.1,0,0,0,0,8,0
ENSDART00000170202,0,1,0,0,0,4
ENSDART00000170205,0,0,0,0,0,0
ENSDART00000170204,0,0,28,19,24,32
ENSDART00000170207,0,0,0,0,0,0
ENSDART00000170206,0,0,0,0,0,0
ENSDART00000170209,0,0,37,42,3,13
ENSDART00000170208,0,0,2,0,0,1
MSTRG.39586.1,0,3,20,0,0,8
MSTRG.2097.1,0,2,2,5,10,1
MSTRG.14470.1,6,55,62,69,30,48
ENSDART00000142275,0,53,25,84,105,92
ENSDART00000142277,0,2,12,8,1,2
ENSDART00000142276,0,0,0,0,0,0
ENSDART00000142271,0,0,0,0,0,18
ENSDART00000142270,0,0,0,0,0,0
ENSDART00000142273,0,0,0,0,0,0
ENSDART00000142272,308,2213,3755,3365,2774,3440
MSTRG.17865.1,0,2,0,0,3,16
ENSDART00000029553,0,19,28,111,35,119
MSTRG.21235.1,242,1006,2529,2920,3125,2970
MSTRG.37986.1,12,180,233,286,184,268
ENSDART00000073671,66,352,635,706,581,658
ENSDART00000073676,38,370,173,642,657,328
MSTRG.27202.1,0,24,13,20,38,25
MSTRG.44017.1,0,0,10,15,29,27
ENSDART00000073679,0,0,0,0,0,0
ENSDART00000102051,0,0,0,0,0,0
ENSDART00000155781,0,0,0,0,0,0
MSTRG.14144.1,0,0,0,0,25,0
ENSDART00000155783,0,3,6,90,11,90
ENSDART00000155782,0,0,0,0,0,0
ENSDART00000155785,0,0,0,0,0,0
MSTRG.29653.1,2,829,3171,3726,2610,284
ENSDART00000155787,0,18,6,0,0,0
ENSDART00000150844,0,33,36,76,25,41
ENSDART00000155789,0,0,0,0,0,0
ENSDART00000157815,0,554,2123,1187,1678,1512
MSTRG.12546.1,0,14,0,0,0,20
MSTRG.13685.1,2,0,21,18,13,24
MSTRG.1193.1,29,260,1253,197,346,1341
ENSDART00000150448,0,0,20,13,7,4
MSTRG.1193.3,0,0,1194,0,0,3
ENSDART00000024096,64,71,558,444,218,202
MSTRG.15741.8,0,0,0,0,14,0
ENSDART00000150443,0,0,0,0,0,0
ENSDART00000062343,71,249,453,721,436,461
ENSDART00000150445,0,0,0,1,0,3
ENSDART00000150444,11,4,0,6,3,4
ENSDART00000150447,0,0,0,0,0,0
ENSDART00000150446,0,0,0,0,0,0
ENSDART00000158678,101,67,133,49,132,82
ENSDART00000127945,0,3,34,3,2,8
ENSDART00000127942,0,0,0,0,0,0
ENSDART00000127943,0,0,0,0,0,0
ENSDART00000158672,2,11,5,74,15,26
ENSDART00000158673,0,0,0,0,0,0
ENSDART00000158670,0,0,0,8,10,7
ENSDART00000158671,73,1261,1957,695,552,909
ENSDART00000158676,0,0,0,8,0,7
MSTRG.18438.1,23,181,227,196,256,232
ENSDART00000158674,0,12,16,8,11,11
ENSDART00000158675,0,0,0,0,0,0
MSTRG.45330.1,0,27,26,47,156,50
ENSDART00000022874,14,16,63,1,57,61
MSTRG.18799.1,0,0,8,0,0,0
